9109,P0726,,S0084,7/20/2020,20-Jul-20,0 sales,0,3,1,PR14,,PR03,,NA,7/21/2020,21/07/2020
9110,P0183,,S0056,7/20/2020,20-Jul-20,0 sales,0,3,6.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9111,P0364,,S0110,7/20/2020,20-Jul-20,2 sales,1.85,15,1,PR14,,PR03,,NA,7/19/2020,19/07/2020
9112,P0220,,S0085,7/20/2020,20-Jul-20,0 sales,0,13,1.85,PR14,,PR03,,NA,7/19/2020,19/07/2020
9113,P0555,,S0026,7/20/2020,20-Jul-20,0 sales,0,1,39.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9114,P0280,,S0126,7/20/2020,20-Jul-20,0 sales,0,3,6.99,PR14,,PR03,,NA,7/18/2020,18/07/2020
9115,P0364,,S0027,7/20/2020,20-Jul-20,0 sales,0,25,1,PR14,,PR03,,NA,7/20/2020,20/07/2020
9116,P0204,,S0033,7/20/2020,20-Jul-20,0 sales,0,14,5.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9120,P0201,,S0085,7/20/2020,20-Jul-20,0 sales,0,11,15.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9118,P0333,,S0072,7/20/2020,20-Jul-20,3 sales,5.56,0,NA,PR14,,PR03,,NA,7/18/2020,18/07/2020
9119,P0372,,S0004,7/20/2020,20-Jul-20,1 sales,2.97,49,3.5,PR14,,PR03,,NA,7/19/2020,19/07/2020
9120,P0277,,S0008,7/20/2020,20-Jul-20,0 sales,0,23,3.95,PR14,,PR03,,NA,7/20/2020,20/07/2020
9121,P0569,,S0030,7/20/2020,20-Jul-20,1 sales,2.78,9,3,PR14,,PR03,,NA,7/21/2020,21/07/2020
9122,P0438,,S0085,7/20/2020,20-Jul-20,80 sales,37.04,596,0.5,PR14,,PR03,,NA,7/18/2020,18/07/2020
9123,P0110,,S0142,7/20/2020,20-Jul-20,0 sales,0,19,2.95,PR06,verylow,PR03,,NA,7/19/2020,19/07/2020
9124,P0390,,S0143,7/20/2020,20-Jul-20,1 sales,10.08,2,11.9,PR12,verylow,PR03,,NA,7/20/2020,20/07/2020
9125,P0458,,S0060,7/20/2020,20-Jul-20,0 sales,0,12,4.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9126,P0569,,S0003,7/20/2020,20-Jul-20,1 sales,2.78,14,3,PR14,,PR03,,NA,7/20/2020,20/07/2020
9127,P0514,,S0016,7/20/2020,20-Jul-20,0 sales,0,2,8.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9128,P0726,,S0077,7/20/2020,20-Jul-20,0 sales,0,7,1,PR14,,PR03,,NA,7/20/2020,20/07/2020
9129,P0399,,S0125,7/20/2020,20-Jul-20,0 sales,0,14,4.5,PR14,,PR03,,NA,7/22/2020,22/07/2020
9130,P0585,,S0125,7/20/2020,20-Jul-20,1 sales,11.99,1,12.95,PR14,,PR03,,NA,7/21/2020,21/07/2020
9131,P0427,,S0105,7/20/2020,20-Jul-20,5 sales,9.49,4,2.45,PR10,low,PR03,,NA,7/19/2020,19/07/2020
9132,P0720,,S0113,7/20/2020,20-Jul-20,0 sales,0,38,20.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9133,P0141,,S0110,7/20/2020,20-Jul-20,0 sales,0,21,2.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9134,P0459,,S0012,7/20/2020,20-Jul-20,0 sales,0,19,3.35,PR14,,PR03,,NA,7/19/2020,19/07/2020
9135,P0663,,S0048,7/20/2020,20-Jul-20,2 sales,7.31,0,NA,PR14,,PR03,,NA,7/18/2020,18/07/2020
9136,P0364,,S0045,7/20/2020,20-Jul-20,1 sales,0.93,11,1,PR14,,PR03,,NA,7/20/2020,20/07/2020
9137,P0201,,S0125,7/20/2020,20-Jul-20,0 sales,0,2,15.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9138,P0277,,S0074,7/20/2020,20-Jul-20,0 sales,0,8,3.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9139,P0453,,S0078,7/20/2020,20-Jul-20,0 sales,0,20,3.95,PR14,,PR03,,NA,7/21/2020,21/07/2020
9140,P0438,,S0063,7/20/2020,20-Jul-20,0 sales,0,11,0.5,PR14,,PR03,,NA,7/22/2020,22/07/2020
9141,P0280,,S0115,7/20/2020,20-Jul-20,0 sales,0,11,6.99,PR14,,PR03,,NA,7/21/2020,21/07/2020
9142,P0671,,S0068,7/20/2020,20-Jul-20,0 sales,0,3,3.25,PR14,,PR03,,NA,7/19/2020,19/07/2020
9143,P0681,,S0088,7/20/2020,20-Jul-20,0 sales,0,5,9.99,PR14,,PR03,,NA,7/20/2020,20/07/2020
9144,P0157,,S0026,7/20/2020,20-Jul-20,0 sales,0,8,7.75,PR14,,PR03,,NA,7/18/2020,18/07/2020
9145,P0470,,S0103,7/20/2020,20-Jul-20,0 sales,0,5,23.25,PR14,,PR03,,NA,7/20/2020,20/07/2020
9146,P0438,,S0055,7/20/2020,20-Jul-20,0 sales,0,32,0.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9147,P0390,,S0112,7/20/2020,20-Jul-20,2 sales,20.2,0,NA,PR14,,PR03,,NA,7/20/2020,20/07/2020
9148,P0147,,S0023,7/20/2020,20-Jul-20,1 sales,4.66,6,5.5,PR14,,PR03,,NA,7/19/2020,19/07/2020
9149,P0066,,S0132,7/20/2020,20-Jul-20,0 sales,0,5,2.9,PR14,,PR03,,NA,7/18/2020,18/07/2020
9150,P0382,,S0031,7/20/2020,20-Jul-20,0 sales,0,7,19.95,PR14,,PR03,,NA,7/20/2020,20/07/2020
9151,P0005,,S0031,7/20/2020,20-Jul-20,0 sales,0,6,33.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9152,P0406,,S0056,7/20/2020,20-Jul-20,0 sales,0,16,11.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9153,P0435,,S0032,7/20/2020,20-Jul-20,0 sales,0,6,27.25,PR14,,PR03,,NA,7/19/2020,19/07/2020
9154,P0054,,S0056,7/20/2020,20-Jul-20,0 sales,0,4,3.95,PR14,,PR03,,NA,7/18/2020,18/07/2020
9155,P0206,,S0053,7/20/2020,20-Jul-20,0 sales,0,14,1.75,PR14,,PR03,,NA,7/20/2020,20/07/2020
9156,P0141,,S0073,7/20/2020,20-Jul-20,0 sales,0,7,2.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9157,P0737,,S0094,7/20/2020,20-Jul-20,0 sales,0,10,9.95,PR06,low,PR03,,NA,7/19/2020,19/07/2020
9158,P0436,,S0075,7/20/2020,20-Jul-20,2 sales,6.48,39,3.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9159,P0297,,S0002,7/20/2020,20-Jul-20,0 sales,0,5,14.95,PR14,,PR03,,NA,7/19/2020,19/07/2020
9160,P0390,,S0089,7/20/2020,20-Jul-20,0 sales,0,10,11.9,PR12,verylow,PR03,,NA,7/21/2020,21/07/2020
9161,P0302,,S0038,7/20/2020,20-Jul-20,0 sales,0,2,139.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9162,P0681,,S0120,7/20/2020,20-Jul-20,0 sales,0,3,10.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9163,P0147,,S0040,7/20/2020,20-Jul-20,1 sales,4.66,1,5.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9164,P0356,,S0137,7/18/2020,18-Jul-20,0 sales,0,19,2.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9165,P0312,,S0094,7/18/2020,18-Jul-20,0 sales,0,12,15.9,PR14,,PR03,,NA,7/19/2020,19/07/2020
9166,P0420,,S0099,7/18/2020,18-Jul-20,0 sales,0,2,7.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9167,P0614,,S0051,7/18/2020,18-Jul-20,0 sales,0,1,18.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9168,P0438,,S0135,7/18/2020,18-Jul-20,3 sales,1.39,71,0.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9169,P0219,,S0139,7/18/2020,18-Jul-20,0 sales,0,6,7.25,PR14,,PR03,,NA,7/20/2020,20/07/2020
9200,P0483,,S0002,7/18/2020,18-Jul-20,0 sales,0,2,10,PR14,,PR03,,NA,7/20/2020,20/07/2020
9201,P0283,,S0056,7/18/2020,18-Jul-20,0 sales,0,14,23.5,PR06,veryhigh,PR03,,NA,7/20/2020,20/07/2020
9202,P0004,,S0038,7/18/2020,18-Jul-20,1 sales,3.81,23,4.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9203,P0054,,S0115,7/18/2020,18-Jul-20,0 sales,0,1,3.95,PR14,,PR03,,NA,7/21/2020,21/07/2020
9204,P0280,,S0091,7/18/2020,18-Jul-20,0 sales,0,4,6.99,PR14,,PR03,,NA,7/20/2020,20/07/2020
9205,P0330,,S0106,7/18/2020,18-Jul-20,0 sales,0,3,2,PR14,,PR03,,NA,7/20/2020,20/07/2020
9206,P0602,,S0100,7/18/2020,18-Jul-20,1 sales,9.24,4,10.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9207,P0099,,S0054,7/18/2020,18-Jul-20,0 sales,0,2,10.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9208,P0201,,S0010,7/18/2020,18-Jul-20,0 sales,0,5,15.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9209,P0398,,S0097,7/18/2020,18-Jul-20,0 sales,0,1,29.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9180,P0590,,S0073,7/18/2020,18-Jul-20,3 sales,1.67,10,0.6,PR14,,PR03,,NA,7/21/2020,21/07/2020
9181,P0466,,S0055,7/18/2020,18-Jul-20,0 sales,0,4,8.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9182,P0207,,S0103,7/18/2020,18-Jul-20,0 sales,0,4,10.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9183,P0665,,S0102,7/18/2020,18-Jul-20,0 sales,0,8,10.75,PR14,,PR03,,NA,7/19/2020,19/07/2020
9184,P0583,,S0038,7/18/2020,18-Jul-20,0 sales,0,12,38.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9185,P0353,,S0031,7/18/2020,18-Jul-20,0 sales,0,13,9.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9186,P0325,,S0026,7/18/2020,18-Jul-20,3 sales,25.69,33,9.25,PR14,,PR03,,NA,7/22/2020,22/07/2020
9187,P0642,,S0024,7/18/2020,18-Jul-20,3 sales,6.94,6,2.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9188,P0454,,S0010,7/18/2020,18-Jul-20,0 sales,0,19,2.35,PR14,,PR03,,NA,7/21/2020,21/07/2020
9189,P0390,,S0019,7/18/2020,18-Jul-20,1 sales,10.08,10,11.9,PR12,verylow,PR03,,NA,7/19/2020,19/07/2020
9190,P0185,,S0068,7/18/2020,18-Jul-20,0 sales,0,2,0.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9191,P0642,,S0122,7/18/2020,18-Jul-20,0 sales,0,9,2.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9192,P0525,,S0086,7/18/2020,18-Jul-20,0 sales,0,63,2.5,PR03,verylow,PR03,,NA,7/19/2020,19/07/2020
9193,P0162,,S0023,7/18/2020,18-Jul-20,0 sales,0,14,4.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9194,P0131,,S0142,7/18/2020,18-Jul-20,0 sales,0,96,2.25,PR14,,PR03,,NA,7/20/2020,20/07/2020
9195,P0665,,S0096,7/18/2020,18-Jul-20,0 sales,0,10,10.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9196,P0448,,S0115,7/18/2020,18-Jul-20,0 sales,0,14,4.05,PR14,,PR03,,NA,7/20/2020,20/07/2020
9197,P0068,,S0001,7/18/2020,18-Jul-20,0 sales,0,30,5.79,PR14,,PR03,,NA,7/19/2020,19/07/2020
9198,P0035,,S0023,7/18/2020,18-Jul-20,1 sales,3.94,11,4.25,PR14,,PR03,,NA,7/20/2020,20/07/2020
9199,P0500,,S0027,7/18/2020,18-Jul-20,2 sales,14.72,9,7.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9200,P0503,,S0085,7/18/2020,18-Jul-20,0 sales,0,5,18.95,PR14,,PR03,,NA,7/19/2020,19/07/2020
9201,P0490,,S0108,7/18/2020,18-Jul-20,0 sales,0,3,59.5,PR05,moderate,PR03,,NA,7/20/2020,20/07/2020
9202,P0066,,S0110,7/18/2020,18-Jul-20,0 sales,0,35,2.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9203,P0205,,S0045,7/18/2020,18-Jul-20,0 sales,0,13,5.5,PR14,,PR03,,NA,7/19/2020,19/07/2020
9204,P0400,,S0080,7/18/2020,18-Jul-20,0 sales,0,2,7.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9205,P0587,,S0026,7/18/2020,18-Jul-20,0 sales,0,13,3.99,PR14,,PR03,,NA,7/22/2020,22/07/2020
9206,P0438,,S0067,7/18/2020,18-Jul-20,0 sales,0,33,0.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9207,P0206,,S0042,7/18/2020,18-Jul-20,0 sales,0,24,1.75,PR14,,PR03,,NA,7/20/2020,20/07/2020
9208,P0436,,S0056,7/18/2020,18-Jul-20,3 sales,9.72,33,3.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9209,P0321,,S0113,7/19/2020,19-Jul-20,0 sales,0,6,11.95,PR09,high,PR03,,NA,7/21/2020,21/07/2020
9210,P0695,,S0020,7/19/2020,19-Jul-20,0 sales,0,10,5.25,PR14,,PR03,,NA,7/22/2020,22/07/2020
9211,P0435,,S0022,7/19/2020,19-Jul-20,0 sales,0,4,27.25,PR14,,PR03,,NA,7/23/2020,23/07/2020
9212,P0571,,S0108,7/19/2020,19-Jul-20,0 sales,0,19,46.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9213,P0260,,S0051,7/19/2020,19-Jul-20,0 sales,0,8,20.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9214,P0485,,S0096,7/19/2020,19-Jul-20,0 sales,0,3,8.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9215,P0420,,S0138,7/19/2020,19-Jul-20,0 sales,0,46,0.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9216,P0481,,S0001,7/19/2020,19-Jul-20,2 sales,10,18,5.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9220,P0147,,S0123,7/19/2020,19-Jul-20,0 sales,0,12,5.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9218,P0398,,S0024,7/19/2020,19-Jul-20,0 sales,0,4,29.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9219,P0660,,S0050,7/19/2020,19-Jul-20,0 sales,0,51,5.95,PR14,,PR03,,NA,7/21/2020,21/07/2020
9220,P0695,,S0060,7/19/2020,19-Jul-20,0 sales,0,12,5.25,PR14,,PR03,,NA,7/22/2020,22/07/2020
9221,P0212,,S0002,7/19/2020,19-Jul-20,0 sales,0,4,10.75,PR14,,PR03,,NA,7/23/2020,23/07/2020
9222,P0297,,S0026,7/19/2020,19-Jul-20,0 sales,0,2,14.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9223,P0735,,S0126,7/19/2020,19-Jul-20,0 sales,0,4,10.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9224,P0499,,S0105,7/19/2020,19-Jul-20,0 sales,0,5,0.75,PR14,,PR03,,NA,7/23/2020,23/07/2020
9225,P0590,,S0130,7/19/2020,19-Jul-20,0 sales,0,32,0.6,PR14,,PR03,,NA,7/21/2020,21/07/2020
9226,P0608,,S0123,7/19/2020,19-Jul-20,0 sales,0,11,9.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9227,P0185,,S0051,7/19/2020,19-Jul-20,0 sales,0,3,0.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9228,P0602,,S0104,7/19/2020,19-Jul-20,0 sales,0,9,10.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9229,P0296,,S0026,7/19/2020,19-Jul-20,0 sales,0,10,0.75,PR14,,PR03,,NA,7/22/2020,22/07/2020
9230,P0400,,S0113,7/19/2020,19-Jul-20,1 sales,7.5,2,7.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9231,P0070,,S0073,7/19/2020,19-Jul-20,0 sales,0,3,6.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9232,P0207,,S0051,7/19/2020,19-Jul-20,0 sales,0,13,10.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9233,P0321,,S0131,7/19/2020,19-Jul-20,1 sales,5.07,5,11.95,PR09,high,PR03,,NA,7/21/2020,21/07/2020
9234,P0286,,S0102,7/19/2020,19-Jul-20,0 sales,0,24,1,PR14,,PR03,,NA,7/21/2020,21/07/2020
9235,P0345,,S0083,7/19/2020,19-Jul-20,0 sales,0,5,3.5,PR14,,PR03,,NA,7/23/2020,23/07/2020
9236,P0689,,S0033,7/19/2020,19-Jul-20,0 sales,0,11,29.9,PR14,,PR03,,NA,7/23/2020,23/07/2020
9237,P0051,,S0102,7/19/2020,19-Jul-20,0 sales,0,32,0.7,PR14,,PR03,,NA,7/21/2020,21/07/2020
9238,P0694,,S0064,7/19/2020,19-Jul-20,0 sales,0,11,6.55,PR14,,PR03,,NA,7/21/2020,21/07/2020
9239,P0718,,S0054,7/19/2020,19-Jul-20,0 sales,0,8,13,PR14,,PR03,,NA,7/22/2020,22/07/2020
9240,P0735,,S0024,7/19/2020,19-Jul-20,0 sales,0,3,10.75,PR14,,PR03,,NA,7/23/2020,23/07/2020
9241,P0062,,S0040,7/19/2020,19-Jul-20,0 sales,0,4,24.9,PR03,verylow,PR03,,NA,7/21/2020,21/07/2020
9242,P0425,,S0012,7/19/2020,19-Jul-20,0 sales,0,2,5.9,PR14,,PR03,,NA,7/24/2020,24/07/2020
9243,P0602,,S0058,7/19/2020,19-Jul-20,0 sales,0,3,10.9,PR14,,PR03,,NA,7/21/2020,21/07/2020
9244,P0205,,S0045,7/19/2020,19-Jul-20,0 sales,0,13,5.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9245,P0057,,S0097,7/19/2020,19-Jul-20,0 sales,0,9,14.9,PR14,,PR03,,NA,7/20/2020,20/07/2020
9246,P0695,,S0131,7/19/2020,19-Jul-20,0 sales,0,3,5.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9247,P0416,,S0040,7/19/2020,19-Jul-20,0 sales,0,11,19.95,PR14,,PR03,,NA,7/23/2020,23/07/2020
9248,P0316,,S0097,7/19/2020,19-Jul-20,1 sales,55.46,0,59.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9249,P0433,,S0040,7/19/2020,19-Jul-20,0 sales,0,4,66.9,PR14,,PR03,,NA,7/23/2020,23/07/2020
9250,P0499,,S0120,7/19/2020,19-Jul-20,0 sales,0,26,0.75,PR14,,PR03,,NA,7/23/2020,23/07/2020
9251,P0483,,S0074,7/19/2020,19-Jul-20,0 sales,0,3,10,PR14,,PR03,,NA,7/21/2020,21/07/2020
9252,P0435,,S0106,7/19/2020,19-Jul-20,0 sales,0,30,27.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9253,P0436,,S0138,7/19/2020,19-Jul-20,2 sales,6.48,12,3.5,PR14,,PR03,,NA,7/22/2020,22/07/2020
9254,P0689,,S0113,7/19/2020,19-Jul-20,0 sales,0,6,29.9,PR14,,PR03,,NA,7/23/2020,23/07/2020
9255,P0242,,S0088,7/19/2020,19-Jul-20,0 sales,0,7,12.9,PR06,verylow,PR03,,NA,7/23/2020,23/07/2020
9256,P0438,,S0120,7/19/2020,19-Jul-20,0 sales,0,11,0.5,PR14,,PR03,,NA,7/22/2020,22/07/2020
9257,P0227,,S0024,7/19/2020,19-Jul-20,0 sales,0,2,8.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9258,P0663,,S0022,7/19/2020,19-Jul-20,1 sales,3.94,23,4.25,PR14,,PR03,,NA,7/22/2020,22/07/2020
9259,P0712,,S0107,7/19/2020,19-Jul-20,0 sales,0,5,21.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9260,P0660,,S0138,7/19/2020,19-Jul-20,0 sales,0,7,5.95,PR14,,PR03,,NA,7/23/2020,23/07/2020
9261,P0372,,S0025,7/19/2020,19-Jul-20,0 sales,0,36,3.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9262,P0527,,S0115,7/19/2020,19-Jul-20,4 sales,7.96,13,2.15,PR14,,PR03,,NA,7/22/2020,22/07/2020
9263,P0614,,S0064,7/19/2020,19-Jul-20,0 sales,0,9,18.5,PR14,,PR03,,NA,7/20/2020,20/07/2020
9264,P0691,,S0001,7/20/2020,20-Jul-20,0 sales,0,1,3,PR14,,PR03,,NA,7/23/2020,23/07/2020
9265,P0201,,S0039,7/20/2020,20-Jul-20,0 sales,0,6,11.9,PR12,verylow,PR03,,NA,7/22/2020,22/07/2020
9266,P0218,,S0040,7/20/2020,20-Jul-20,0 sales,0,6,59.9,PR05,low,PR03,,NA,7/24/2020,24/07/2020
9267,P0325,,S0084,7/20/2020,20-Jul-20,0 sales,0,2,9.25,PR14,,PR03,,NA,7/22/2020,22/07/2020
9268,P0220,,S0085,7/20/2020,20-Jul-20,1 sales,1.71,12,1.85,PR14,,PR03,,NA,7/22/2020,22/07/2020
9269,P0483,,S0023,7/20/2020,20-Jul-20,0 sales,0,2,10,PR14,,PR03,,NA,7/23/2020,23/07/2020
9270,P0408,,S0030,7/20/2020,20-Jul-20,0 sales,0,4,22.95,PR05,low,PR03,,NA,7/21/2020,21/07/2020
9271,P0116,,S0006,7/20/2020,20-Jul-20,1 sales,1.06,16,1.15,PR14,,PR03,,NA,7/22/2020,22/07/2020
9272,P0201,,S0020,7/20/2020,20-Jul-20,0 sales,0,8,15.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9273,P0397,,S0008,7/20/2020,20-Jul-20,0 sales,0,209,11.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9274,P0587,,S0018,7/20/2020,20-Jul-20,0 sales,0,12,3.99,PR14,,PR03,,NA,7/22/2020,22/07/2020
9275,P0196,,S0067,7/20/2020,20-Jul-20,0 sales,0,8,8.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9276,P0068,,S0055,7/20/2020,20-Jul-20,0 sales,0,21,5.79,PR14,,PR03,,NA,7/24/2020,24/07/2020
9277,P0195,,S0020,7/20/2020,20-Jul-20,0 sales,0,10,5.75,PR14,,PR03,,NA,7/22/2020,22/07/2020
9278,P0642,,S0025,7/20/2020,20-Jul-20,0 sales,0,7,2.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9279,P0325,,S0102,7/20/2020,20-Jul-20,0 sales,0,7,9.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9280,P0129,,S0094,7/20/2020,20-Jul-20,1 sales,18.6,9,21.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9281,P0610,,S0011,7/20/2020,20-Jul-20,0.7 sales,8.36,4.421,12.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9282,P0035,,S0139,7/20/2020,20-Jul-20,0 sales,0,1,4.25,PR14,,PR03,,NA,7/21/2020,21/07/2020
9283,P0704,,S0107,7/20/2020,20-Jul-20,0 sales,0,19,2.35,PR14,,PR03,,NA,7/22/2020,22/07/2020
9284,P0358,,S0024,7/20/2020,20-Jul-20,0 sales,0,85,2,PR14,,PR03,,NA,7/24/2020,24/07/2020
9285,P0286,,S0107,7/20/2020,20-Jul-20,0 sales,0,13,1,PR14,,PR03,,NA,7/21/2020,21/07/2020
9286,P0110,,S0096,7/20/2020,20-Jul-20,0 sales,0,9,2.95,PR06,verylow,PR03,,NA,7/24/2020,24/07/2020
9287,P0147,,S0142,7/20/2020,20-Jul-20,0 sales,0,6,5.5,PR14,,PR03,,NA,7/23/2020,23/07/2020
9288,P0364,,S0114,7/20/2020,20-Jul-20,0 sales,0,14,1,PR14,,PR03,,NA,7/22/2020,22/07/2020
9289,P0130,,S0049,7/20/2020,20-Jul-20,2 sales,16.53,4,9.75,PR14,,PR03,,NA,7/21/2020,21/07/2020
9290,P0720,,S0091,7/20/2020,20-Jul-20,0 sales,0,40,20.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9291,P0201,,S0083,7/20/2020,20-Jul-20,0 sales,0,7,11.9,PR12,verylow,PR03,,NA,7/24/2020,24/07/2020
9292,P0249,,S0063,7/20/2020,20-Jul-20,0 sales,0,13,2.2,PR14,,PR03,,NA,7/24/2020,24/07/2020
9293,P0015,,S0066,7/20/2020,20-Jul-20,0 sales,0,6,2.85,PR14,,PR03,,NA,7/23/2020,23/07/2020
9294,P0275,,S0122,7/20/2020,20-Jul-20,0 sales,0,27,2.45,PR14,,PR03,,NA,7/24/2020,24/07/2020
9295,P0585,,S0066,7/20/2020,20-Jul-20,0 sales,0,4,12.95,PR14,,PR03,,NA,7/23/2020,23/07/2020
9296,P0699,,S0110,7/20/2020,20-Jul-20,0 sales,0,2,9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9297,P0060,,S0042,7/20/2020,20-Jul-20,0 sales,0,3,16.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9298,P0491,,S0024,7/20/2020,20-Jul-20,0 sales,0,4,24.5,PR14,,PR03,,NA,7/21/2020,21/07/2020
9299,P0070,,S0133,7/20/2020,20-Jul-20,0 sales,0,7,6.25,PR14,,PR03,,NA,7/23/2020,23/07/2020
9300,P0103,,S0039,7/20/2020,20-Jul-20,3 sales,8.19,24,2.95,PR14,,PR03,,NA,7/23/2020,23/07/2020
9301,P0287,,S0004,7/20/2020,20-Jul-20,0 sales,0,4,7.95,PR14,,PR03,,NA,7/22/2020,22/07/2020
9302,P0372,,S0001,7/21/2020,21-Jul-20,3 sales,8.9,26,3.5,PR14,,PR03,,NA,7/25/2020,25/07/2020
9303,P0611,,S0138,7/21/2020,21-Jul-20,0 sales,0,3,15,PR14,,PR03,,NA,7/24/2020,24/07/2020
9304,P0587,,S0083,7/21/2020,21-Jul-20,0 sales,0,8,3.99,PR14,,PR03,,NA,7/24/2020,24/07/2020
9305,P0590,,S0124,7/21/2020,21-Jul-20,0 sales,0,19,0.6,PR14,,PR03,,NA,7/23/2020,23/07/2020
9306,P0051,,S0016,7/21/2020,21-Jul-20,0 sales,0,49,0.7,PR14,,PR03,,NA,7/25/2020,25/07/2020
9307,P0726,,S0033,7/21/2020,21-Jul-20,0 sales,0,16,1,PR14,,PR03,,NA,7/25/2020,25/07/2020
9308,P0639,,S0130,7/21/2020,21-Jul-20,0 sales,0,7,7.95,PR14,,PR03,,NA,7/25/2020,25/07/2020
9309,P0610,,S0125,7/21/2020,21-Jul-20,3.515 sales,41.98,25.125,12.9,PR14,,PR03,,NA,7/23/2020,23/07/2020
9310,P0196,,S0144,7/21/2020,21-Jul-20,0 sales,0,20,8.9,PR14,,PR03,,NA,7/24/2020,24/07/2020
9311,P0296,,S0100,7/21/2020,21-Jul-20,1 sales,0.69,23,0.75,PR14,,PR03,,NA,7/22/2020,22/07/2020
9312,P0735,,S0010,7/21/2020,21-Jul-20,1 sales,9.11,7,10.75,PR14,,PR03,,NA,7/23/2020,23/07/2020
9313,P0704,,S0067,7/21/2020,21-Jul-20,0 sales,0,18,2.35,PR14,,PR03,,NA,7/25/2020,25/07/2020
9314,P0397,,S0104,7/21/2020,21-Jul-20,0 sales,0,96,11.9,PR14,,PR03,,NA,7/22/2020,22/07/2020
9315,P0103,,S0133,7/21/2020,21-Jul-20,1 sales,2.73,147,2.95,PR14,,PR03,,NA,7/23/2020,23/07/2020
